Date,Symbol,Token
2022-04-04,APTECHT,136313604
2022-04-04,ASTRAMICRO,136318212
2022-04-04,TVTODAY,136323844
2022-04-04,RKFORGE,136326916
2022-04-04,JPASSOCIAT,136328196
2022-04-04,IIFL,136354820
2022-04-04,YESBANK,136357892
2022-04-04,BLKASHYAP,136376068
2022-04-04,GALLANTT,136377860
2022-04-04,SUNTV,136379652
2022-04-04,DCBBANK,136389636
2022-04-04,DISHTV,136406788
2022-04-04,TIMETECHNO,136411140
2022-04-04,REFEX,136418308
2022-04-04,RELIGARE,136426244
2022-04-04,ONMOBILE,136433668
2022-04-04,VGUARD,136435972
2022-04-04,JAIBALAJI,136441860
2022-04-04,NHPC,136473092
2022-04-04,DEN,136483076
2022-04-04,KIRLOSENG,136523012
2022-04-04,KICL,136525316
2022-04-04,ZENTEC,136534788
2022-04-04,PFS,136536068
2022-04-04,EQUITASBNK,139070212
2022-04-04,VSSL,136804356
2022-04-04,PCJEWELLER,136911108
2022-04-04,KALYANKJIL,139079172
2022-04-04,AMIORG,139097348
2022-04-04,PARAS,139101956
2022-04-04,SHK,138099204
2022-04-04,PILANIINVS,138210052
2022-04-04,MGL,138228996
2022-04-04,HPL,138274820
2022-04-11,AMRUTANJAN,151041540
2022-04-11,BAJAJHIND,128008196
2022-04-11,CESC,128021508
2022-04-11,MRPL,128027908
2022-04-11,IDBI,128029700
2022-04-11,KSL,128060164
2022-04-11,LGBBROSLTD,128064004
2022-04-11,NCC,128075268
2022-04-11,GRASIM,128076804
2022-04-11,RALLIS,128090884
2022-04-11,ACC,128104964
2022-04-11,TATACOMM,128123652
2022-04-11,CEATLTD,128224772
2022-04-11,SHREDIGCEM,128558084
2022-04-11,PENINLAND,128775940
2022-04-11,SIYSIL,128975620
2022-04-11,CHOLAHLDNG,129273092
2022-04-11,ELECON,129459204
2022-04-11,RANEHOLDIN,129484804
2022-04-11,DHANUKA,129975556
2022-04-11,JAICORPLTD,131132676
2022-04-11,AJMERA,131417348
2022-04-11,TATAMETALI,131439108
2022-04-11,SANGAMIND,131643908
2022-04-11,GIPCL,132428804
2022-04-11,ADFFOODS,132910852
2022-04-11,KOKUYOCMLN,133940996
2022-04-11,BALMLAWRIE,133969668
2022-04-11,KOVAI,133970692
2022-04-11,JMFINANCIL,133991684
2022-04-11,SCI,134041092
2022-04-11,AARTIDRUGS,134233092
2022-04-11,VIMTALABS,134244868
2022-04-11,MARKSANS,134247428
2022-04-11,ANDREWYU,134700292
2022-04-11,JKTYRE,135681796
2022-04-11,SHALBY,138444036
2022-04-11,APOLLO,138465028
2022-04-11,HGINFRA,138500868
2022-04-11,SUNDARMHLD,558849
2022-04-11,BALAMINES,135935748
2022-04-11,MSTCLTD,2395137
2022-04-11,SPANDANA,138946308
2022-04-11,APOLLOPIPE,3676417
2022-04-11,PRINCEPIPE,138984196
2022-04-11,CUB,136245764
2022-04-11,TCI,136281348
2022-04-11,BFUTILITIE,136302084
2022-04-11,SUPRAJIT,136322308
2022-04-11,TVTODAY,136323844
2022-04-11,JPASSOCIAT,136328196
2022-04-11,IIFL,136354820
2022-04-11,YESBANK,136357892
2022-04-11,KTKBANK,136358916
2022-04-11,GALLANTT,136377860
2022-04-11,KKCL,136379396
2022-04-11,DCBBANK,136389636
2022-04-11,TORNTPOWER,136391428
2022-04-11,REDINGTON,136398084
2022-04-11,DISHTV,136406788
2022-04-11,TIMETECHNO,136411140
2022-04-11,REFEX,136418308
2022-04-11,ONMOBILE,136433668
2022-04-11,JAIBALAJI,136441860
2022-04-11,NHPC,136473092
2022-04-11,DEN,136483076
2022-04-11,WABAG,136516868
2022-04-11,BFINVEST,136525572
2022-04-11,SUMMITSEC,136526340
2022-04-11,RUPA,136589316
2022-04-11,VSSL,136804356
2022-04-11,KALYANKJIL,139079172
2022-04-11,JUSTDIAL,137125892
2022-04-11,IPL,139087620
2022-04-11,PARAS,139101956
2022-04-11,MONTECARLO,137942020
2022-04-11,ARVSMART,138061060
2022-04-11,SHK,138099204
2022-04-11,PILANIINVS,138210052
2022-04-11,HPL,138274820
2022-04-18,MOREPENLAB,128073732
2022-04-18,SANGAMIND,131643908
2022-04-18,HONDAPOWER,133648388
2022-04-18,GET&D,133702404
2022-04-18,NEULANDLAB,134286852
2022-04-18,SUNDARMHLD,558849
2022-04-18,STLTECH,136287748
2022-04-18,INSECTICID,136409860
2022-04-18,HERANBA,139076100
2022-04-25,ATFL,128055044
2022-04-25,SWARAJENG,128104196
2022-04-25,SHRIRAMFIN,130871812
2022-04-25,ELGIEQUIP,133650948
2022-04-25,GET&D,133702404
2022-04-25,GICRE,138433284
2022-04-25,VSTTILLERS,136004100
2022-04-25,RELIGARE,136426244
2022-04-25,RAMKY,136515076
2022-04-25,SANSERA,139099652
2022-05-02,ABB,128000516
2022-05-02,HEROMOTOCO,128046596
2022-05-02,SWARAJENG,128104196
2022-05-02,SHRIRAMFIN,130871812
2022-05-02,PNBGILTS,136285700
2022-05-02,PETRONET,136325636
2022-05-02,TARC,139071748
2022-05-02,POWERMECH,138061316
2022-05-09,ABB,128000516
2022-05-09,PNBGILTS,136285700
2022-05-16,DRREDDY,128031748
2022-05-16,LICHSGFIN,128064772
2022-05-16,BBOX,128118532
2022-05-16,ABBOTINDIA,128124932
2022-05-16,SIEMENS,128140804
2022-05-16,BRITANNIA,128211204
2022-05-16,AUTOAXLES,129282564
2022-05-16,EICHERMOT,129331204
2022-05-16,GMMPFAUDLR,401921
2022-05-16,ELGIEQUIP,133650948
2022-05-16,ERIS,138392580
2022-05-16,CAPLIPOINT,999937
2022-05-16,DATAMATICS,136327172
2022-05-16,APLLTD,136594692
2022-05-16,PDSL,137914884
2022-05-23,BANCOINDIA,128009988
2022-05-23,CIPLA,128022276
2022-05-23,DRREDDY,128031748
2022-05-23,LICHSGFIN,128064772
2022-05-23,TORNTPHARM,128107524
2022-05-23,ABBOTINDIA,128124932
2022-05-23,SIEMENS,128140804
2022-05-23,BALKRISIND,128602884
2022-05-23,EICHERMOT,129331204
2022-05-23,BAYERCROP,129608964
2022-05-23,ASTRAZEN,129745924
2022-05-23,LUMAXIND,132404740
2022-05-23,ELGIEQUIP,133650948
2022-05-23,PIIND,134052356
2022-05-23,STERTOOLS,135874308
2022-05-23,APARINDS,136258308
2022-05-23,ZYDUSLIFE,136274180
2022-05-23,MARUTI,136320004
2022-05-23,DATAMATICS,136327172
2022-05-23,VGUARD,136435972
2022-05-23,ROLEXRINGS,139091204
2022-05-30,KARURVYSYA,151040772
2022-05-30,BANCOINDIA,128009988
2022-05-30,CENTURYTEX,128010244
2022-05-30,SAKSOFT,151053060
2022-05-30,GOODYEAR,128043012
2022-05-30,JINDALPOLY,128058116
2022-05-30,TORNTPHARM,128107524
2022-05-30,SKFINDIA,128120836
2022-05-30,ASTRAZEN,129745924
2022-05-30,NAVNETEDUL,130301188
2022-05-30,3MINDIA,133989124
2022-05-30,SANGHVIMOV,135698692
2022-05-30,GALAXYSURF,138479364
2022-05-30,FLUOROCHEM,138959876
2022-05-30,CUB,136245764
2022-05-30,APARINDS,136258308
2022-05-30,MPSLTD,136304644
2022-05-30,FIEMIND,136388612
2022-05-30,RTNINDIA,136856836
2022-05-30,SHARDAMOTR,2695681
2022-05-30,METROBRAND,139117060
2022-05-30,ICICIPRULI,138274052
2022-06-06,XPROINDIA,151043332
2022-06-06,SAKSOFT,151053060
2022-06-06,HINDOILEXP,128047620
2022-06-06,MFSL,128069380
2022-06-06,SKFINDIA,128120836
2022-06-06,TATACONSUM,128204804
2022-06-06,NELCO,129052676
2022-06-06,UNICHEMLAB,129712644
2022-06-06,ITDCEM,130430980
2022-06-06,SUNTECK,131117828
2022-06-06,SOTL,134314756
2022-06-06,SANGHVIMOV,135698692
2022-06-06,ZYDUSWELL,136021764
2022-06-06,FLUOROCHEM,138959876
2022-06-06,CAMS,139067396
2022-06-06,CUB,136245764
2022-06-06,MPSLTD,136304644
2022-06-06,MOLDTKPAC,136468484
2022-06-06,SHARDAMOTR,2695681
2022-06-06,WONDERLA,137796612
2022-06-06,CARTRADE,139093252
2022-06-13,NRBBEARING,135773956
2022-06-20,VIPIND,130017284
2022-06-20,SUNTECK,131117828
2022-06-20,SPANDANA,138946308
2022-06-20,AJANTPHARM,136276740
2022-06-20,STAR,136327940
2022-06-20,INDUSTOWER,136912900
2022-06-27,BOSCHLTD,128135684
2022-06-27,NOVARTIND,128172036
2022-06-27,AKZOINDIA,128181764
2022-06-27,TALBROAUTO,129320964
2022-06-27,SMLISUZU,129329156
2022-06-27,RANEHOLDIN,129484804
2022-06-27,GILLETTE,130000644
2022-06-27,SHALPAINTS,130527748
2022-06-27,SUNTECK,131117828
2022-06-27,VIMTALABS,134244868
2022-06-27,TIINDIA,138435076
2022-06-27,SPANDANA,138946308
2022-06-27,CUB,136245764
2022-06-27,SUPRAJIT,136322308
2022-06-27,STAR,136327940
2022-06-27,HGS,136411908
2022-06-27,RECLTD,136436484
2022-06-27,LODHA,139081476
2022-06-27,PAYTM,139109380
2022-06-27,ADANITRANS,138049028
2022-06-27,MGL,138228996
2022-07-04,BAJAJELEC,128007940
2022-07-04,UFLEX,128037892
2022-07-04,HSCL,128047108
2022-07-04,LGBBROSLTD,128064004
2022-07-04,TRENT,128064260
2022-07-04,PGHH,128117508
2022-07-04,CUMMINSIND,128122884
2022-07-04,LT,128130564
2022-07-04,BOSCHLTD,128135684
2022-07-04,CEATLTD,128224772
2022-07-04,BBL,129013764
2022-07-04,TALBROAUTO,129320964
2022-07-04,SMLISUZU,129329156
2022-07-04,RANEHOLDIN,129484804
2022-07-04,GOCLCORP,129658884
2022-07-04,GILLETTE,130000644
2022-07-04,SHALPAINTS,130527748
2022-07-04,CARBORUNIV,131424004
2022-07-04,ADORWELD,132362500
2022-07-04,USHAMART,132389380
2022-07-04,HAVELLS,132442628
2022-07-04,JAYBARMARU,133136900
2022-07-04,MAYURUNIQ,133695748
2022-07-04,RIIL,134001924
2022-07-04,LINDEINDIA,134004996
2022-07-04,VIMTALABS,134244868
2022-07-04,MARKSANS,134247428
2022-07-04,DIAMONDYD,138425348
2022-07-04,TIINDIA,138435076
2022-07-04,MAHLOG,138436612
2022-07-04,APOLLO,138465028
2022-07-04,SIRCA,139183620
2022-07-04,EMAMILTD,135977476
2022-07-04,NUCLEUS,135989508
2022-07-04,FLUOROCHEM,138959876
2022-07-04,SBICARD,139024900
2022-07-04,BANKBARODA,136226308
2022-07-04,LIKHITHA,139069444
2022-07-04,CUB,136245764
2022-07-04,RADICO,136319236
2022-07-04,NDTV,136327428
2022-07-04,RSYSTEMS,3433985
2022-07-04,SOBHA,136392708
2022-07-04,LUMAXTECH,136395780
2022-07-04,HGS,136411908
2022-07-04,NELCAST,136413188
2022-07-04,RECLTD,136436484
2022-07-04,JUBLFOOD,136487684
2022-07-04,BECTORFOOD,139072772
2022-07-04,IPL,139087620
2022-07-04,ADANITRANS,138049028
2022-07-04,MGL,138228996
2022-07-11,MTNL,128027652
2022-07-11,EPL,128034564
2022-07-11,HSCL,128047108
2022-07-11,INGERRAND,128053764
2022-07-11,SUNDRMFAST,128103172
2022-07-11,ESCORTS,128126724
2022-07-11,GRWRHITECH,128167684
2022-07-11,CEATLTD,128224772
2022-07-11,BOROLTD,139062276
2022-07-11,PCBL,129687044
2022-07-11,MAYURUNIQ,133695748
2022-07-11,MARKSANS,134247428
2022-07-11,GOLDIAM,134842628
2022-07-11,JKTYRE,135681796
2022-07-11,APOLLO,138465028
2022-07-11,SIRCA,139183620
2022-07-11,FDC,136089348
2022-07-11,TATACOFFEE,136269060
2022-07-11,GRANULES,136315396
2022-07-11,BLKASHYAP,136376068
2022-07-11,NELCAST,136413188
2022-07-11,KUANTUM,136431876
2022-07-11,BAJAJCON,136506628
2022-07-11,BECTORFOOD,139072772
2022-07-11,AMIORG,139097348
2022-07-11,PRECAM,138146820
2022-07-11,CROMPTON,138208260
2022-07-18,AEGISCHEM,10241
2022-07-18,KARURVYSYA,151040772
2022-07-18,EXIDEIND,128022020
2022-07-18,MTNL,128027652
2022-07-18,HFCL,128046852
2022-07-18,PRSMJOHNSN,128086532
2022-07-18,SUNDRMFAST,128103172
2022-07-18,ESCORTS,128126724
2022-07-18,GRWRHITECH,128167684
2022-07-18,GSFC,128176644
2022-07-18,BOROLTD,139062276
2022-07-18,PCBL,129687044
2022-07-18,CANFINHOME,130866180
2022-07-18,CHOLAFIN,130878212
2022-07-18,VISHNU,132114436
2022-07-18,IGARASHI,132449284
2022-07-18,VENKEYS,961793
2022-07-18,POONAWALLA,134144004
2022-07-18,STYLAMIND,134899460
2022-07-18,INDIACEM,135681284
2022-07-18,JKTYRE,135681796
2022-07-18,CLSEL,891393
2022-07-18,RITES,138638340
2022-07-18,AAVAS,138748932
2022-07-18,BALAMINES,135935748
2022-07-18,SOMANYCERA,136076292
2022-07-18,CSBBANK,138973956
2022-07-18,UJJIVANSFB,138983428
2022-07-18,HAPPSTMNDS,139066116
2022-07-18,INDUSINDBK,136239876
2022-07-18,AXISBANK,136247044
2022-07-18,SONATSOFTW,136248580
2022-07-18,CERA,136305412
2022-07-18,CANBK,136315652
2022-07-18,ASTRAMICRO,136318212
2022-07-18,MAHABANK,136326404
2022-07-18,RKFORGE,136326916
2022-07-18,YESBANK,136357892
2022-07-18,ICRA,136405764
2022-07-18,PURVA,136420100
2022-07-18,EDELWEISS,136428036
2022-07-18,KOLTEPATIL,136428548
2022-07-18,DLINKINDIA,136485380
2022-07-18,BAJAJCON,136506628
2022-07-18,OBEROIRLTY,136517892
2022-07-18,ANURAS,139078404
2022-07-18,ARVSMART,138061060
2022-07-18,SATIN,138087428
2022-07-18,PRECAM,138146820
2022-07-18,ADVENZYMES,138246404
2022-07-25,AEGISCHEM,10241
2022-07-25,ATUL,128006916
2022-07-25,BAJFINANCE,128008708
2022-07-25,BANARISUG,128010500
2022-07-25,BHEL,128026372
2022-07-25,AGI,128047876
2022-07-25,INDIAGLYCO,128051460
2022-07-25,PRSMJOHNSN,128086532
2022-07-25,RAIN,128086788
2022-07-25,RELINFRA,128099844
2022-07-25,BAJAJHLDNG,128125444
2022-07-25,BHARATFORG,128126212
2022-07-25,GSFC,128176644
2022-07-25,EIHOTEL,128215044
2022-07-25,TATAINVEST,128333060
2022-07-25,SRF,128974340
2022-07-25,ALKYLAMINE,129732356
2022-07-25,HEG,130465540
2022-07-25,JINDRILL,130824708
2022-07-25,CANFINHOME,130866180
2022-07-25,CHOLAFIN,130878212
2022-07-25,UGROCAP,131005956
2022-07-25,SEQUENT,131207428
2022-07-25,VISHNU,132114436
2022-07-25,VINDHYATEL,132355844
2022-07-25,IGARASHI,132449284
2022-07-25,KOKUYOCMLN,133940996
2022-07-25,POONAWALLA,134144004
2022-07-25,ABCAPITAL,138416900
2022-07-25,INDIACEM,135681284
2022-07-25,RITES,138638340
2022-07-25,AAVAS,138748932
2022-07-25,ALICON,135973636
2022-07-25,KPITTECH,138918660
2022-07-25,HATSUN,136071940
2022-07-25,BHAGCHEM,136120068
2022-07-25,UJJIVANSFB,138983428
2022-07-25,HAPPSTMNDS,139066116
2022-07-25,JKPAPER,136233476
2022-07-25,INDUSINDBK,136239876
2022-07-25,AXISBANK,136247044
2022-07-25,TAJGVK,136291844
2022-07-25,CERA,136305412
2022-07-25,ISMTLTD,136314628
2022-07-25,ASTRAMICRO,136318212
2022-07-25,NAVINFLUOR,136321028
2022-07-25,RKFORGE,136326916
2022-07-25,COFORGE,136330500
2022-07-25,CENTURYPLY,136332292
2022-07-25,DWARKESH,136348164
2022-07-25,AURIONPRO,136363012
2022-07-25,REPRO,136367876
2022-07-25,BAJAJFINSV,136442372
2022-07-25,DBCORP,136486660
2022-07-25,OBEROIRLTY,136517892
2022-07-25,VSSL,136804356
2022-07-25,NUVOCO,139093508
2022-07-25,FINOPB,139106820
2022-07-25,ARVSMART,138061060
2022-07-25,DBL,138252036
2022-08-01,TIDEWATER,151041284
2022-08-01,FACT,151046148
2022-08-01,BANARISUG,128010500
2022-08-01,CESC,128021508
2022-08-01,ORISSAMINE,151062020
2022-08-01,IDBI,128029700
2022-08-01,AGI,128047876
2022-08-01,RAMCOCEM,128066564
2022-08-01,NCC,128075268
2022-08-01,RAIN,128086788
2022-08-01,RALLIS,128090884
2022-08-01,RELINFRA,128099844
2022-08-01,BAJAJHLDNG,128125444
2022-08-01,GNFC,128171524
2022-08-01,EIHOTEL,128215044
2022-08-01,ORIENTPPR,128619524
2022-08-01,HEG,130465540
2022-08-01,JINDRILL,130824708
2022-08-01,UGROCAP,131005956
2022-08-01,GIPCL,132428804
2022-08-01,BALMLAWRIE,133969668
2022-08-01,DCMSHRIRAM,133981956
2022-08-01,NFL,134049284
2022-08-01,RCF,134202884
2022-08-01,HESTERBIO,134315268
2022-08-01,KRISHANA,3288833
2022-08-01,NATCOPHARM,134352900
2022-08-01,PANAMAPET,134353924
2022-08-01,INFOBEAN,139172868
2022-08-01,FILATEX,134714116
2022-08-01,MASFIN,138431748
2022-08-01,NAM-INDIA,138436356
2022-08-01,LAOPALA,134898436
2022-08-01,PARACABLES,135822084
2022-08-01,MANAPPURAM,135990532
2022-08-01,NEOGEN,138922244
2022-08-01,HATSUN,136071940
2022-08-01,INDIAMART,138937860
2022-08-01,FDC,136089348
2022-08-01,PRINCEPIPE,138984196
2022-08-01,AGARIND,136171780
2022-08-01,ROSSARI,139062532
2022-08-01,INDRAMEDCO,136230404
2022-08-01,J&KBANK,136245508
2022-08-01,ACCELYA,136260612
2022-08-01,ZYDUSLIFE,136274180
2022-08-01,GATI,136280324
2022-08-01,SUBEXLTD,247553
2022-08-01,PNB,136310020
2022-08-01,OFSS,136311300
2022-08-01,ISMTLTD,136314628
2022-08-01,UCOBANK,136321284
2022-08-01,COFORGE,136330500
2022-08-01,JPPOWER,136352516
2022-08-01,AURIONPRO,136363012
2022-08-01,REDINGTON,136398084
2022-08-01,ASTRAL,136404484
2022-08-01,PAISALO,136422404
2022-08-01,TRIL,136429572
2022-08-01,RPOWER,136432388
2022-08-01,IRB,136434436
2022-08-01,DHANI,136437764
2022-08-01,BAJAJFINSV,136442372
2022-08-01,EXPLEOSOL,136478980
2022-08-01,DBCORP,136486660
2022-08-01,RAMKY,136515076
2022-08-01,ZENTEC,136534788
2022-08-01,TRITURBINE,136615684
2022-08-01,SCHNEIDER,136739588
2022-08-01,NBCC,136783108
2022-08-01,VSSL,136804356
2022-08-01,INDIGOPNTS,139074052
2022-08-01,SAPPHIRE,139109636
2022-08-01,INOXWIND,138005252
2022-08-01,SHIVALIK,138021892
2022-08-01,POWERMECH,138061316
2022-08-01,IDFCFIRSTB,138095876
2022-08-01,LALPATHLAB,138118148
2022-08-01,BHARATWIRE,138188548
2022-08-01,PILANIINVS,138210052
2022-08-01,MGL,138228996
2022-08-01,LTIM,138241284
2022-08-01,DBL,138252036
2022-08-08,AMARAJABAT,128002052
2022-08-08,LAURUSLABS,138296836
2022-08-08,TIDEWATER,151041284
2022-08-08,AMRUTANJAN,151041540
2022-08-08,BEML,128012292
2022-08-08,IDBI,128029700
2022-08-08,DCW,128029956
2022-08-08,DRREDDY,128031748
2022-08-08,ELECTCAST,128032772
2022-08-08,GODREJIND,128041988
2022-08-08,KIRLFER,128062724
2022-08-08,LUPIN,128065796
2022-08-08,NCC,128075268
2022-08-08,PEL,128077316
2022-08-08,RALLIS,128090884
2022-08-08,TATACHEM,128197124
2022-08-08,CENTRUM,128294404
2022-08-08,GREAVESCOT,128372484
2022-08-08,ORIENTPPR,128619524
2022-08-08,DEEPAKNTR,5105409
2022-08-08,UPL,131089924
2022-08-08,SBCL,1191937
2022-08-08,NLCINDIA,131502852
2022-08-08,CENTUM,132491268
2022-08-08,HERITGFOOD,133005316
2022-08-08,BALMLAWRIE,133969668
2022-08-08,AARTIIND,134197252
2022-08-08,RCF,134202884
2022-08-08,KRISHANA,3288833
2022-08-08,AUROPHARMA,134349828
2022-08-08,PANAMAPET,134353924
2022-08-08,FILATEX,134714116
2022-08-08,SANGHIIND,134789380
2022-08-08,CAPACITE,138421764
2022-08-08,GICRE,138433284
2022-08-08,NAM-INDIA,138436356
2022-08-08,NEWGEN,138470404
2022-08-08,PARACABLES,135822084
2022-08-08,IRCON,138740740
2022-08-08,MANAPPURAM,135990532
2022-08-08,FDC,136089348
2022-08-08,AFFLE,138944516
2022-08-08,AGARIND,136171780
2022-08-08,UTIAMC,139068932
2022-08-08,ITDC,136240388
2022-08-08,J&KBANK,136245508
2022-08-08,ACCELYA,136260612
2022-08-08,ZYDUSLIFE,136274180
2022-08-08,GATI,136280324
2022-08-08,SUBEXLTD,247553
2022-08-08,AXISCADES,136293124
2022-08-08,BFUTILITIE,136302084
2022-08-08,OFSS,136311300
2022-08-08,IGL,136323588
2022-08-08,JPPOWER,136352516
2022-08-08,SASKEN,136361732
2022-08-08,JAGRAN,136372484
2022-08-08,REDINGTON,136398084
2022-08-08,PGIL,136398852
2022-08-08,ASTRAL,136404484
2022-08-08,PAISALO,136422404
2022-08-08,TRIL,136429572
2022-08-08,RPOWER,136432388
2022-08-08,IRB,136434436
2022-08-08,EXPLEOSOL,136478980
2022-08-08,BFINVEST,136525572
2022-08-08,ZENTEC,136534788
2022-08-08,MUTHOOTFIN,136549892
2022-08-08,SCHNEIDER,136739588
2022-08-08,MTARTECH,139077124
2022-08-08,INOXWIND,138005252
2022-08-08,NH,138125060
2022-08-08,MGL,138228996
2022-08-16,HINDPETRO,128026628
2022-08-16,ELECTCAST,128032772
2022-08-16,GODREJIND,128041988
2022-08-16,KIRLFER,128062724
2022-08-16,LUPIN,128065796
2022-08-16,PEL,128077316
2022-08-16,BIRLACORPN,128085764
2022-08-16,SHREDIGCEM,128558084
2022-08-16,KESORAMIND,128751876
2022-08-16,INDIANHUME,129213700
2022-08-16,DYNAMATECH,129341956
2022-08-16,STYRENIX,129592836
2022-08-16,MONARCH,130957060
2022-08-16,SBCL,1191937
2022-08-16,SANGAMIND,131643908
2022-08-16,AVTNPL,132890884
2022-08-16,HERITGFOOD,133005316
2022-08-16,KINGFA,134148868
2022-08-16,IOLCP,134185988
2022-08-16,AARTIDRUGS,134233092
2022-08-16,CDSL,5420545
2022-08-16,CAPACITE,138421764
2022-08-16,GODREJAGRO,138430212
2022-08-16,HDFCLIFE,138438916
2022-08-16,GUJALKALI,135680260
2022-08-16,ISEC,138541828
2022-08-16,MIDHANI,138545924
2022-08-16,IRCTC,138964484
2022-08-16,SAREGAMA,136233732
2022-08-16,UTIAMC,139068932
2022-08-16,WOCKPHARMA,136268804
2022-08-16,IGL,136323588
2022-08-16,JAGRAN,136372484
2022-08-16,IBREALEST,136404996
2022-08-16,DEN,136483076
2022-08-16,WABAG,136516868
2022-08-16,STOVEKRAFT,139074564
2022-08-16,SKIPPER,137871876
2022-08-16,GUJGASLTD,2713345
2022-08-16,NH,138125060
2022-08-16,PNBHOUSING,138284292
2022-08-22,SPIC,151047684
2022-08-22,BEPL,128013316
2022-08-22,CRISIL,128023556
2022-08-22,BIRLACORPN,128085764
2022-08-22,UNIENTER,2891009
2022-08-22,FINPIPE,266497
2022-08-22,SHREDIGCEM,128558084
2022-08-22,STYRENIX,129592836
2022-08-22,DHANUKA,129975556
2022-08-22,SANGAMIND,131643908
2022-08-22,AVTNPL,132890884
2022-08-22,SHANKARA,138348804
2022-08-22,GODREJAGRO,138430212
2022-08-22,SEAMECLTD,134862596
2022-08-22,GUJALKALI,135680260
2022-08-22,MIDHANI,138545924
2022-08-22,INDOSTAR,138582020
2022-08-22,RVNL,138918148
2022-08-22,RAMCOIND,136286468
2022-08-22,STLTECH,136287748
2022-08-22,MCDOWELL-N,2674433
2022-08-22,JPASSOCIAT,136328196
2022-08-22,IBREALEST,136404996
2022-08-22,SPARC,136415236
2022-08-22,ASHOKA,136517380
2022-08-22,TEXRAIL,136531460
2022-08-22,RHIM,136723460
2022-08-22,EQUITASBNK,139070212
2022-08-22,SKIPPER,137871876
2022-08-22,ABSLAMC,139103748
2022-08-22,RBLBANK,138256644
2022-08-29,SFL,138291972
2022-08-29,SPIC,151047684
2022-08-29,HCC,128047364
2022-08-29,INDIAGLYCO,128051460
2022-08-29,PRAKASH,129541636
2022-08-29,GUFICBIO,130324228
2022-08-29,HBLPOWER,132421380
2022-08-29,KOVAI,133970692
2022-08-29,DCMSRIND,1875201
2022-08-29,DREDGECORP,134046212
2022-08-29,SEAMECLTD,134862596
2022-08-29,UDAICEMENT,135713540
2022-08-29,GENUSPOWER,135767812
2022-08-29,SOLARA,138634244
2022-08-29,VARROC,138643972
2022-08-29,TCNSBRANDS,138675204
2022-08-29,RVNL,138918148
2022-08-29,TTML,136286980
2022-08-29,STLTECH,136287748
2022-08-29,APTECHT,136313604
2022-08-29,JPASSOCIAT,136328196
2022-08-29,SUZLON,136362756
2022-08-29,NITINSPIN,136370692
2022-08-29,GMRINFRA,136385028
2022-08-29,DEEPINDS,842753
2022-08-29,SEPC,136433924
2022-08-29,RTNPOWER,136479236
2022-08-29,DBREALTY,136488964
2022-08-29,HATHWAY,136489476
2022-08-29,SASTASUNDR,136514308
2022-08-29,TEXRAIL,136531460
2022-08-29,EQUITASBNK,139070212
2022-08-29,RAILTEL,139075844
2022-08-29,KIMS,139086852
2022-08-29,VIJAYA,139097604
2022-08-29,FINOPB,139106820
2022-09-05,XPROINDIA,151043332
2022-09-05,PGHL,128032260
2022-09-05,ESABINDIA,128034052
2022-09-05,SWANENERGY,128847364
2022-09-05,TEXINFRA,129382404
2022-09-05,PRAKASH,129541636
2022-09-05,GUFICBIO,130324228
2022-09-05,HBLPOWER,132421380
2022-09-05,DCMSRIND,1875201
2022-09-05,DREDGECORP,134046212
2022-09-05,IFGLEXPOR,138438148
2022-09-05,SUVEN,135741188
2022-09-05,GENUSPOWER,135767812
2022-09-05,VARROC,138643972
2022-09-05,IIFLSEC,138949892
2022-09-05,VIDHIING,136119556
2022-09-05,CAMS,139067396
2022-09-05,ANGELONE,139068164
2022-09-05,APTECHT,136313604
2022-09-05,RENUKA,136363524
2022-09-05,NITINSPIN,136370692
2022-09-05,GMRINFRA,136385028
2022-09-05,TV18BRDCST,136396804
2022-09-05,FSL,136399108
2022-09-05,ISGEC,136456452
2022-09-05,DBREALTY,136488964
2022-09-05,HATHWAY,136489476
2022-09-05,SASTASUNDR,136514308
2022-09-05,RAILTEL,139075844
2022-09-05,SHYAMMETL,139084548
2022-09-05,KIMS,139086852
2022-09-05,VIJAYA,139097604
2022-09-05,FINOPB,139106820
2022-09-05,MAPMYINDIA,139116804
2022-09-05,THYROCARE,138206980
2022-09-05,QUESS,138234372
2022-09-12,VEDL,128075524
2022-09-12,TIRUMALCHM,128105476
2022-09-12,BBTC,128364804
2022-09-12,SWANENERGY,128847364
2022-09-12,TINPLATE,129271300
2022-09-12,VIPIND,130017284
2022-09-12,SHAREINDIA,138425604
2022-09-12,JINDWORLD,136075012
2022-09-12,VIDHIING,136119556
2022-09-12,CAMS,139067396
2022-09-12,ANGELONE,139068164
2022-09-12,TCI,136281348
2022-09-12,FSL,136399108
2022-09-12,ICRA,136405764
2022-09-12,EASEMYTRIP,139077636
2022-09-12,SATIA,138035460
2022-09-12,THYROCARE,138206980
2022-09-19,VEDL,128075524
2022-09-19,GATEWAY,139133188
2022-09-19,GAEL,134201860
2022-09-19,ORIENTELEC,138573060
2022-09-19,TCI,136281348
2022-09-19,TRIVENI,136283140
2022-09-19,JTLIND,136857604
2022-09-19,HCG,138185476
2022-09-26,ABBOTINDIA,128124932
2022-09-26,METROPOLIS,138918404
2022-09-26,HCG,138185476
2022-10-03,ABBOTINDIA,128124932
2022-10-03,METROPOLIS,138918404
2022-10-03,OLECTRA,136304388
2022-10-03,COFORGE,136330500
